date,M0_YoY,M1_YoY,M2_YoY,CPI_YoY,PPI_YoY,PMI,M1_M2_scissors,M1_YoY_roll_mean,M1_YoY_roll_std,M2_YoY_roll_mean,M2_YoY_roll_std,M1_M2_scissors_roll_mean,M1_M2_scissors_roll_std,PPI_YoY_roll_mean,PPI_YoY_roll_std,CPI_YoY_roll_mean,CPI_YoY_roll_std
2016-06-30,7.2,24.6,11.8,1.9,-2.6,50.0,12.8,9.286111111111111,5.89988633196935,13.022222222222222,1.0975586183137538,-3.736111111111111,5.730976121184529,-3.2826,1.729239264284397,1.9915792130555556,0.5852528914168891
2016-07-31,7.2,25.4,10.2,1.8,-1.7,49.9,15.2,9.716666666666667,6.427863453078993,12.961111111111112,1.1027958696688183,-3.2444444444444445,6.353691590358851,-3.2799194444444444,1.7302482566415422,1.9693569908333335,0.5726375593944998
2016-08-31,7.4,25.3,11.4,1.3,-0.8,50.4,13.9,10.152777777777779,6.938978356712223,12.841666666666667,1.1626017620590168,-2.688888888888889,7.050016323295297,-3.2640527777777777,1.7423394251057291,1.9443569908333334,0.5593190934015885
2016-09-30,6.6,24.7,11.5,1.9,0.1,50.4,13.2,10.580555555555556,7.383410727316611,12.75,1.141803085349728,-2.1694444444444443,7.560454235954889,-3.2411361111111114,1.769723863553335,1.9082458797222221,0.5577431159912584
2016-10-31,7.2,23.9,11.6,2.1,1.2,51.2,12.299999999999999,11.019444444444444,7.741569403253894,12.675,1.1324751652905558,-1.6555555555555554,7.9597718719802675,-3.2010277777777776,1.8293094918358181,1.874912546388889,0.5189962436302452
2016-11-30,7.6,22.7,11.4,2.3,3.3,51.7,11.299999999999999,11.43611111111111,8.022794410847768,12.6,1.1109841197270036,-1.163888888888889,8.262761654479098,-3.1258305555555554,1.9524281613006065,1.844356990833333,0.46869713103834404
2016-12-31,8.1,21.4,11.3,2.1,5.5,51.4,10.099999999999998,11.805555555555555,8.22990867661342,12.522222222222222,1.093646877224711,-0.7166666666666668,8.492837318251523,-2.9946027777777777,2.2116248447673144,1.824912546388889,0.43250709981226787
2017-01-31,19.4,14.5,10.7032,2.5,6.9,51.3,3.7967999999999993,12.141666666666667,8.370539323808748,12.458333333333334,1.0960643880981682,-0.3166666666666669,8.656772740791702,-2.8041666666666667,2.6151299179964242,1.813837076388889,0.41967431231275715
2017-02-28,3.3,21.4,10.45,0.8,7.8,51.6,10.95,12.511111111111111,8.164794732010906,12.388977777777777,1.1263690922887402,0.12213333333333311,8.445419205361313,-2.566961111111111,3.071296763190963,1.813837076388889,0.41967431231275715
2017-03-31,6.1,18.8,10.1178,0.9,7.6,51.8,8.6822,12.913888888888888,8.237411270808595,12.309811111111111,1.160157685779344,0.6040777777777776,8.556904366186611,-2.294233333333333,3.5239802225811143,1.7805037430555555,0.4509557304172305
2017-04-30,6.2,18.5,9.8426,1.2,6.4,51.2,8.6574,13.286111111111111,8.190801557767724,12.25475,1.216089221703212,1.031361111111111,8.56580474142148,-2.019172222222222,3.890711873799012,1.738837076388889,0.4612606547598344
2017-05-31,7.3,17.0,9.1289,1.5,5.5,51.2,7.8711,13.647222222222222,8.124020331658851,12.16148888888889,1.2691100372820416,1.4857333333333331,8.523149710356076,-1.7857222222222222,4.136035497299391,1.722132036388889,0.46974267130275965
2017-06-30,6.6,15.0,9.1013,1.5,5.5,51.7,5.8987,13.96111111111111,8.025896577518047,12.042847222222221,1.3472550422429568,1.9182638888888885,8.438353035893499,-1.5927666666666669,4.310664183096215,1.694354258611111,0.4516484884285514
2017-07-31,6.1,15.3,8.89,1.4,5.5,51.4,6.41,14.130555555555555,7.980254899059822,11.887327777777777,1.3548842615010905,2.2432277777777774,8.357500801542157,-1.4091944444444444,4.469655358138887,1.6721320363888887,0.44054224816024284
2017-08-31,6.5,14.0,8.5633,1.8,6.3,51.7,5.4367,14.369444444444444,7.879551091072729,11.759272222222222,1.4146460806477095,2.610172222222222,8.238252889803107,-1.2322833333333334,4.61532198520784,1.6471320363888888,0.4292867573077409
2017-09-30,7.2,14.0,8.976,1.6,6.9,52.4,5.023999999999999,14.600000000000001,7.738807586259197,11.64158611111111,1.4992888510705018,2.958413888888889,8.079505619711176,-1.0238444444444446,4.783042346602924,1.6415764808333333,0.42587023185933315
2017-10-31,6.3,13.0,8.8771,1.9,6.9,51.6,4.1229,14.855555555555554,7.555676936466647,11.532586111111112,1.5470651926705852,3.3229694444444444,7.859367637587264,-0.7821888888888889,4.9592496568261355,1.6415764808333333,0.42587023185933315
2017-11-30,5.7,12.7,9.1148,1.7,5.8,51.8,3.5851999999999986,15.127777777777778,7.295815282401323,11.429172222222222,1.5972888581434055,3.6986055555555546,7.551015704694286,-0.5282222222222223,5.11400367456771,1.6498779063888886,0.42796723237818046
2017-12-31,3.4,11.8,8.0654,1.8,4.9,51.6,3.7346000000000004,15.391666666666667,7.018602832066064,11.340694444444445,1.6354358765337835,4.050972222222223,7.225674562780031,-0.29231111111111113,5.206352243929813,1.6582112397222222,0.4258783050791136
2018-01-31,-13.8,15.0,8.6,1.5,4.3,51.3,6.4,15.630555555555556,6.732302490634009,11.225844444444444,1.7165335215309772,4.404711111111111,6.871536620073848,-0.06411111111111113,5.249928320260477,1.6665445730555555,0.4256291085629673
2018-02-28,13.5,8.5,8.8,2.9,3.7,50.3,-0.3000000000000007,15.752777777777778,6.678087241594651,11.164733333333334,1.770442460274468,4.588044444444445,6.833109220278424,0.17533888888888885,5.2468445596120095,1.6859890174999999,0.4001368094102255
2018-03-31,6.0,7.1,8.2,2.1,3.1,51.5,-1.0999999999999996,15.833333333333334,6.5687137249236285,11.061955555555556,1.797896203653304,4.7713777777777775,6.600662672148314,0.4113833333333333,5.207729221702239,1.7276556841666664,0.4450799050595886
2018-04-30,4.5,7.2,8.3,1.8,3.4,51.4,-1.1000000000000005,15.950000000000001,6.366631762557031,10.967511111111111,1.8571503765219777,4.982488888888889,6.270786652031916,0.6241694444444444,5.1550157173001026,1.747100128611111,0.4456467273887433
2018-05-31,3.6,6.0,8.3,1.8,4.1,51.9,-2.3000000000000007,16.04722222222222,6.198731949179431,10.91751111111111,1.9047932263900555,5.12971111111111,6.054401287459178,0.8456277777777778,5.096303511908611,1.7554334619444445,0.4436947187284687
2018-06-30,3.9,6.6,8.0,1.9,4.7,51.5,-1.4000000000000004,16.083333333333332,6.1341898987792804,10.848066666666668,1.954132965793231,5.235266666666666,5.883743239226447,1.087488888888889,5.036395355454576,1.772100128611111,0.43338386039005034
2018-07-31,3.6,5.1,8.5,2.1,4.6,51.2,-3.4000000000000004,16.147222222222222,6.018850678664784,10.742511111111112,2.00325765574512,5.40471111111111,5.586850232556438,1.3517527777777778,4.967031963225758,1.7859890175,0.4291090568200529
2018-08-31,3.3,3.9,8.2,2.3,4.1,51.3,-4.299999999999999,16.105555555555554,6.091584098196205,10.609177777777779,1.9878527532578378,5.496377777777777,5.406735877990459,1.628675,4.858331398116904,1.7998779063888888,0.4310047043372827
2018-09-30,2.2,4.0,8.3,2.5,3.6,50.8,-4.300000000000001,15.955555555555556,6.3259305106361134,10.467511111111111,1.9722768802691695,5.488044444444444,5.422000359827386,1.9070833333333335,4.69775696856641,1.808211239722222,0.43783069744225706
2018-10-31,2.8,2.7,8.0,2.5,3.3,50.2,-5.3,15.75,6.592788267710195,10.334177777777779,1.9513641375217978,5.415822222222221,5.536587731761515,2.1722222222222225,4.507429493061496,1.8333333333333333,0.4510305659581829
2018-11-30,2.8,1.5,8.0,2.2,2.7,50.0,-6.5,15.436111111111112,6.938429331433855,10.181400000000002,1.911315535585704,5.25471111111111,5.76346181495501,2.4277777777777776,4.292359398553339,1.8666666666666667,0.45481550419607547
2018-12-31,3.6,1.5,8.1,1.9,0.9,49.4,-6.6,15.041666666666666,7.316336905466134,10.023066666666667,1.8465017711491583,5.018599999999999,6.066736867495459,2.6666666666666665,4.047997741388413,1.8861111111111113,0.45365359835625113
2019-01-31,17.2,0.4,8.4,1.7,0.1,49.5,-8.0,14.661111111111113,7.656268310635705,9.878622222222223,1.7852065899034637,4.782488888888889,6.3503534732565585,2.855555555555556,3.7870791190531303,1.8944444444444446,0.4509953718130741
2019-02-28,-2.4,1.6,8.0,1.5,0.1,49.2,-6.4,14.155555555555557,7.982675686203916,9.723066666666668,1.6550627755033864,4.432488888888888,6.698386465060196,3.0055555555555555,3.5546303359698044,1.8916666666666666,0.45190074763632915
2019-03-31,3.1,4.6,8.6,2.3,0.4,50.5,-4.0,13.716666666666667,8.22971966194996,9.575844444444446,1.560836557462356,4.140822222222222,6.93760582395937,3.144444444444444,3.3273279235914046,1.8694444444444445,0.4509161749431753
2019-04-30,3.5,2.9,8.5,2.5,0.9,50.1,-5.6,13.230555555555556,8.237226282274689,9.44251111111111,1.42383268715664,3.788044444444444,7.021537716338799,3.2750000000000004,3.1121306436036904,1.8694444444444445,0.4509161749431753
2019-05-31,4.3,3.4,8.5,2.7,0.6,49.4,-5.1,12.675,8.240886741468683,9.323066666666668,1.3099342151420519,3.351933333333333,7.105364910062177,3.3944444444444444,2.92554702522885,1.875,0.45755561722825605
2019-06-30,4.3,4.4,8.5,2.7,0.0,49.4,-4.1,12.11111111111111,8.159053788899715,9.2314,1.2455315294511677,2.879711111111111,7.085912227260825,3.488888888888889,2.7706397175461883,1.8944444444444446,0.4774602119216234
2019-07-31,4.5,3.1,8.1,2.8,-0.3,49.7,-5.0,11.549999999999999,7.967989529539883,9.139733333333332,1.1702496397899007,2.410266666666667,6.968758749242427,3.561111111111111,2.6381029740302555,1.9166666666666667,0.4959838707054773
2019-08-31,4.8,3.4,8.2,2.8,-0.8,49.5,-4.799999999999999,10.930555555555555,7.723575021394638,9.0814,1.1682260994466744,1.8491555555555554,6.718261417464852,3.5999999999999996,2.567711599292809,1.9444444444444444,0.5168279318217028
2019-09-30,4.0,3.4,8.4,3.0,-1.2,49.8,-5.0,10.322222222222221,7.415778973093646,8.99251111111111,1.1068984110767635,1.3297111111111108,6.478538378447402,3.5999999999999996,2.567711599292809,1.9861111111111112,0.5238062770462031
2019-10-31,4.7,3.3,8.4,3.8,-1.6,49.3,-5.1000000000000005,9.730555555555556,7.077885860478985,8.9064,1.0237112829587067,0.8241555555555554,6.231169247234627,3.563888888888888,2.6268017248333146,2.0166666666666666,0.5500649312321377
2019-11-30,4.8,3.5,8.2,4.5,-1.4,50.2,-4.699999999999999,9.158333333333335,6.723450432202635,8.817511111111111,0.9164525275765271,0.34082222222222214,5.98558284523791,3.486111111111111,2.737898336605521,2.0638888888888887,0.6252555033299846
2019-12-31,5.4,4.4,8.7,4.5,-0.5,50.2,-4.299999999999999,8.625,6.370843182589174,8.72862222222222,0.807529033572979,-0.10362222222222228,5.73746402392013,3.3555555555555556,2.8565158042066767,2.125,0.7450311594634258
2020-01-31,6.6,0.0,8.4,5.4,0.1,50.0,-8.4,8.152777777777779,6.017094035738575,8.656399999999998,0.6766444029176749,-0.5036222222222223,5.502941940199473,3.188888888888889,2.9024893530286073,2.1916666666666664,0.8435892704052401
2020-02-29,10.9,4.8,8.8,5.2,-0.4,35.7,-4.000000000000001,7.75,6.06519343702833,8.592422222222222,0.579498916114253,-0.8424222222222222,5.605124759111642,3.0,2.875214277729074,2.272222222222222,0.998172934089677
2020-03-31,10.8,5.0,10.1,4.3,-1.5,52.0,-5.1,7.28888888888889,5.611863850185245,8.54658888888889,0.4861079573084009,-1.2577,5.248974042773908,2.7722222222222226,2.8081118324404466,2.3944444444444444,1.0788736042596663
2020-04-30,10.2,5.5,11.1,3.3,-3.1,50.8,-5.6,6.905555555555556,5.2636187684598355,8.546094444444444,0.4844704336808667,-1.640538888888889,4.9999879791442785,2.5194444444444444,2.7704377626695345,2.488888888888889,1.0930371259614873
2020-05-31,9.5,6.8,11.1,2.4,-3.7,50.6,-4.3,6.544444444444445,4.877203205845663,8.581022222222224,0.6097422120914424,-2.0365777777777776,4.717684343531934,2.2555555555555555,2.8417745406141073,2.5472222222222225,1.0782223759797795
2020-06-30,9.5,6.5,11.1,2.5,-3.0,50.9,-4.6,6.261111111111111,4.5368508762153485,8.635775,0.7358115163835599,-2.3746638888888887,4.413696915360037,2.0,2.9531581158385065,2.5722222222222224,1.0635818488514828
2020-07-31,9.9,6.9,10.7,2.7,-2.4,51.1,-3.799999999999999,6.025,4.28314804120255,8.691294444444445,0.8399723665332687,-2.6662944444444445,4.192738774796554,1.763888888888889,3.00467757032053,2.6,1.0477186099875648
2020-08-31,9.4,8.0,10.4,2.4,-2.0,51.0,-2.4000000000000004,5.791666666666667,3.981627449028506,8.741572222222223,0.9039403664309443,-2.9499055555555556,3.8960696062236426,1.5444444444444443,3.0124925080589153,2.636111111111111,1.0273830215727058
2020-09-30,11.1,8.1,10.9,1.7,-2.1,51.5,-2.8000000000000007,5.625,3.746874888299786,8.792591666666667,0.9445131899176367,-3.1675916666666666,3.6234902109410587,1.3138888888888889,2.9552039115313415,2.6527777777777777,1.0182579272213872
2020-10-31,10.4,9.1,10.5,0.5,-2.1,51.4,-1.4000000000000004,5.461111111111111,3.490335864131782,8.846036111111111,1.0075200808073144,-3.384925,3.3418189204918187,1.063888888888889,2.847871664221019,2.6555555555555554,1.0154364141151826
2020-11-30,10.3,10.0,10.7,-0.5,-1.5,52.1,-0.6999999999999993,5.352777777777778,3.3052759652333594,8.891116666666667,1.0445758580125601,-3.538338888888889,3.105739299451693,0.8138888888888889,2.712737444804496,2.6166666666666667,1.0705138952858058
2020-12-31,9.2,8.6,10.1,0.2,-0.4,51.9,-1.5,5.277777777777778,3.1612936873656468,8.93515,1.0868312833974036,-3.6573722222222225,2.900235756782644,0.6111111111111112,2.599865686396428,2.5555555555555554,1.1813900878552048
2021-01-31,-3.9,14.7,9.4,-0.3,0.3,51.3,5.299999999999999,5.188888888888889,3.0142307976642084,8.991666666666667,1.0931932256336243,-3.802777777777778,2.6384504230552817,0.46388888888888885,2.4981310474350042,2.511111111111111,1.2393034397890634
2021-02-28,4.2,7.4,10.1,-0.2,1.7,50.6,-2.6999999999999993,5.180555555555555,2.9866196318575513,9.01388888888889,1.0931351446386965,-3.8333333333333335,2.5206575105940603,0.35277777777777775,2.410036883074149,2.461111111111111,1.31524637078876
2021-03-31,4.2,7.1,9.4,0.4,4.4,51.9,-2.3000000000000007,5.15,2.9571704622590245,9.05,1.1072488428532314,-3.9000000000000004,2.4554312975815096,0.2972222222222222,2.3530510420195285,2.375,1.3853055361801658
2021-04-30,5.3,6.2,8.1,0.9,6.8,51.1,-1.8999999999999995,5.15,2.9571704622590245,9.083333333333334,1.0989605478424174,-3.933333333333334,2.424281926085086,0.3333333333333333,2.406657433038608,2.3277777777777775,1.4233985710486998
2021-05-31,5.6,6.1,8.3,1.3,9.0,51.0,-2.200000000000001,5.122222222222222,2.9420217646190476,9.077777777777778,1.1035296904830418,-3.955555555555555,2.4011240753856895,0.4277777777777778,2.5901584188849562,2.302777777777778,1.4407311856159488
2021-06-30,6.2,5.5,8.6,1.1,8.8,50.9,-3.0999999999999996,5.124999999999999,2.942921289176084,9.077777777777778,1.1035296904830418,-3.952777777777778,2.4031510399129887,0.5638888888888889,2.8989803899970212,2.2888888888888888,1.4481076869542062
2021-07-31,6.1,4.9,8.3,1.0,9.0,50.4,-3.4000000000000004,5.094444444444444,2.932862516328144,9.094444444444443,1.091249465899167,-4.0,2.368000965250759,0.6777777777777777,3.136887548520583,2.2666666666666666,1.4603326431232773
2021-08-31,6.3,4.2,8.2,0.8,9.5,50.1,-3.999999999999999,5.088888888888889,2.933041110985366,9.088888888888889,1.0948653610056256,-4.0,2.368000965250759,0.7999999999999999,3.3710532478737236,2.2361111111111107,1.4753503753884087
2021-09-30,5.5,3.7,8.3,0.7,10.7,49.6,-4.6000000000000005,5.097222222222222,2.9299913321287003,9.088888888888889,1.0948653610056256,-3.991666666666667,2.3674428639960188,0.9500000000000001,3.632118626130718,2.1944444444444446,1.4945509491758813
2021-10-31,6.2,2.8,8.7,1.5,13.5,49.2,-5.8999999999999995,5.088888888888889,2.933625526572681,9.088888888888889,1.0948653610056256,-4.0,2.369086623273067,1.1472222222222221,3.958245362430976,2.144444444444444,1.5140191439522672
2021-11-30,7.2,3.0,8.5,2.3,12.9,50.1,-5.5,5.091666666666667,2.931345376151678,9.108333333333333,1.0811039331560748,-4.016666666666667,2.380576160752437,1.4305555555555556,4.451119887620219,2.1166666666666663,1.51648088867426
2021-12-31,7.7,3.5,9.0,1.5,10.3,50.3,-5.5,5.133333333333334,2.88919168132346,9.122222222222222,1.0696090370146059,-3.988888888888889,2.356483794346108,1.713888888888889,4.841732439517181,2.1194444444444445,1.516729459715292
2022-01-31,18.5,-1.9,9.8,0.9,9.1,50.1,-11.700000000000001,5.188888888888889,2.836071506027607,9.147222222222222,1.0554582244181359,-3.9583333333333335,2.3286262044389945,1.9749999999999999,5.045754934312886,2.1083333333333334,1.5198449169005894
2022-02-28,5.8,4.7,9.2,0.9,8.8,50.2,-4.499999999999999,5.125,2.9697883522471713,9.18611111111111,1.0529286443812569,-4.061111111111111,2.580174720305108,2.225,5.1715913549754795,2.086111111111111,1.531787523083082
2022-03-31,10.0,4.7,9.7,1.5,8.3,49.5,-4.999999999999999,5.211111111111111,2.9089789841383937,9.219444444444443,1.03311441613464,-4.008333333333333,2.550224079790404,2.466666666666667,5.271757635877104,2.0694444444444446,1.5415797916320264
2022-04-30,11.5,5.1,10.5,2.1,8.0,47.4,-5.4,5.2138888888888895,2.9084264550516927,9.25,1.0305338422389734,-4.0361111111111105,2.55557125599041,2.6861111111111113,5.34715693631553,2.0472222222222225,1.5439256294285477
2022-05-31,13.5,4.6,11.1,2.1,6.4,49.6,-6.5,5.275,2.8814059068448006,9.305555555555555,1.0427832111213944,-4.030555555555555,2.5522896661003225,2.8833333333333333,5.40996435161215,2.036111111111111,1.5420121877928121
2022-06-30,13.9,5.8,11.4,2.5,6.1,50.2,-5.6000000000000005,5.308333333333334,2.8659952148300385,9.377777777777778,1.074938167287721,-4.069444444444445,2.579570223832353,3.0444444444444447,5.426361287768886,2.0194444444444444,1.537868551775369
2022-07-31,13.9,6.7,12.0,2.7,4.2,49.0,-5.3,5.347222222222222,2.8628144105419158,9.458333333333334,1.1151873641423122,-4.111111111111111,2.592161566589078,3.213888888888889,5.423817989875911,2.013888888888889,1.535699520047136
2022-08-31,14.3,6.1,12.2,2.5,2.3,49.4,-6.1,5.447222222222222,2.844893782713292,9.566666666666666,1.1676594415446617,-4.1194444444444445,2.5955807986921995,3.338888888888889,5.39228431731211,2.011111111111111,1.5343268003129966
2022-09-30,13.6,6.4,12.1,2.8,0.9,50.1,-5.699999999999999,5.522222222222222,2.8249006163161914,9.677777777777779,1.2229031292346433,-4.155555555555555,2.614295255425377,3.425,5.348878387101354,2.0027777777777778,1.5307301919786218
2022-10-31,14.4,5.8,11.8,2.1,-1.3,49.2,-6.000000000000001,5.605555555555555,2.8046842902997247,9.780555555555555,1.2671271092952474,-4.175,2.6233430144433125,3.4833333333333334,5.308295394945535,1.9972222222222225,1.5273667556776251
2022-11-30,14.1,4.6,12.4,1.6,-1.3,48.0,-7.800000000000001,5.675000000000001,2.7767787092240717,9.875,1.2878276282173085,-4.199999999999999,2.636664559628311,3.4916666666666667,5.300316702128008,1.9500000000000002,1.4959946523968553
2022-12-31,15.3,3.7,11.8,1.8,-0.7,47.0,-8.100000000000001,5.705555555555556,2.7581509794420116,9.991666666666667,1.3215521177766,-4.286111111111111,2.7032417341066313,3.494444444444445,5.2977054032555,1.8694444444444445,1.4314467096401704
2023-01-31,7.9,6.7,12.6,2.1,-0.8,50.1,-5.8999999999999995,5.686111111111111,2.7700595947976034,10.077777777777778,1.3359022870834292,-4.391666666666667,2.776984489899576,3.488888888888889,5.302116977627373,1.7944444444444443,1.3585589938175404
2023-02-28,10.6,5.8,12.9,1.0,-1.4,52.6,-7.1000000000000005,5.872222222222223,2.596768443509442,10.194444444444445,1.3681989087731612,-4.322222222222222,2.7041884033171346,3.463888888888889,5.320641893487114,1.7027777777777777,1.2117251246787637
2023-03-31,11.0,5.1,12.7,0.7,-2.5,51.9,-7.6,5.8999999999999995,2.5903116194223403,10.308333333333332,1.4185253912828282,-4.408333333333333,2.7427176303804868,3.4361111111111113,5.343949998577977,1.586111111111111,1.057801703744342
2023-04-30,10.7,5.3,12.4,0.1,-3.6,49.2,-7.1000000000000005,5.902777777777777,2.589372357608945,10.380555555555555,1.4727659972105198,-4.477777777777778,2.791938508441865,3.408333333333333,5.372861700913475,1.4861111111111112,0.9595096300500158
2023-05-31,9.6,4.7,11.6,0.2,-4.6,48.8,-6.8999999999999995,5.897222222222222,2.590475533963522,10.416666666666666,1.5064622701642365,-4.519444444444445,2.8202147278374143,3.3944444444444444,5.3907828450550355,1.3972222222222224,0.9345697592585707
2023-06-30,9.8,3.1,11.3,0.0,-5.4,49.0,-8.200000000000001,5.838888888888889,2.5932084680430654,10.430555555555555,1.5152217083307113,-4.591666666666666,2.847592968506149,3.3694444444444445,5.426591639822993,1.336111111111111,0.9390429102557429
2023-07-31,9.9,2.3,10.7,-0.3,-4.4,49.3,-8.399999999999999,5.7444444444444445,2.6300944518014804,10.43611111111111,1.5181102496717898,-4.691666666666666,2.9104123419199466,3.302777777777778,5.520998155670822,1.2666666666666666,0.942943718968871
2023-08-31,9.5,2.2,10.6,0.1,-3.0,49.7,-8.399999999999999,5.616666666666666,2.6835477583655334,10.43611111111111,1.5181102496717898,-4.8194444444444455,2.970504473216085,3.2472222222222222,5.589658109202902,1.1833333333333333,0.9452135057374917
2023-09-30,10.7,2.1,10.3,0.0,-2.5,50.2,-8.200000000000001,5.455555555555556,2.7103446743852273,10.441666666666666,1.5183402592492095,-4.986111111111111,2.999062022678584,3.2194444444444446,5.618887507807645,1.1194444444444445,0.9383326989763502
2023-10-31,10.2,1.9,10.3,-0.2,-2.6,49.5,-8.4,5.288888888888889,2.727508311133387,10.425,1.5164573377258823,-5.136111111111111,3.021556153259695,3.2083333333333335,5.630091346632713,1.0722222222222222,0.9509727684582742
2023-11-30,10.4,1.3,10.0,-0.5,-3.0,49.4,-8.7,5.0888888888888895,2.7039418609322396,10.419444444444444,1.5165410727694253,-5.330555555555556,2.999411317903597,3.1944444444444446,5.644159785348007,1.0527777777777778,0.9699738173524037
2023-12-31,8.3,1.3,9.7,-0.3,-2.7,49.0,-8.399999999999999,4.847222222222222,2.640507106178262,10.4,1.5173284793628337,-5.552777777777778,2.9423495093072427,3.152777777777778,5.6851931044530595,1.0527777777777778,0.9699738173524037
2024-01-31,5.9,5.9,8.7,-0.8,-2.5,49.2,-2.799999999999999,4.644444444444444,2.6243306024796564,10.38888888888889,1.5210480931210282,-5.7444444444444445,2.8951629062918354,3.088888888888889,5.738928609705958,1.0388888888888888,0.9859811003050302
2024-02-29,12.5,1.2,8.7,0.7,-2.7,49.1,-7.499999999999999,4.4,1.9954233349628883,10.369444444444445,1.5384258084983438,-5.969444444444444,2.256649785404945,3.011111111111111,5.796490454344038,1.025,1.0086412359492005
2024-03-31,11.0,1.1,8.3,0.1,-2.8,50.8,-7.200000000000001,4.227777777777778,1.996655934465188,10.330555555555556,1.5629312103396564,-6.102777777777778,2.199023953759094,2.888888888888889,5.870837262156917,1.0499999999999998,0.9883608363634866
2024-04-30,10.8,-1.4,7.2,0.3,-2.5,50.4,-8.6,4.061111111111111,2.0004681991656725,10.3,1.592123469727445,-6.238888888888889,2.106625979112795,2.688888888888889,5.940119180034676,1.0416666666666667,0.9952386648437588
2024-05-31,11.7,-4.2,7.0,0.3,-1.4,49.5,-11.2,3.8499999999999996,2.162736361979589,10.274999999999999,1.634166454189969,-6.425000000000001,2.0059020058673807,2.4305555555555554,5.95841874730653,1.025,1.0026749936330968
2024-06-30,11.7,-5.0,6.2,0.2,-0.8,49.5,-11.2,3.563888888888888,2.509997470434471,10.238888888888887,1.6923825602264244,-6.675,2.025039682150855,2.1416666666666666,5.882437541408441,0.9972222222222222,1.0086727095151442
2024-07-31,12.0,-6.6,6.3,0.5,-0.8,49.4,-12.899999999999999,3.272222222222222,2.8637249579735795,10.172222222222222,1.8024762508617007,-6.9,2.0660521359760855,1.875,5.788825442177365,0.9722222222222222,1.0171700549244007
2024-08-31,12.2,-7.3,6.3,0.6,-1.8,49.1,-13.6,2.9527777777777775,3.2870730454842887,10.116666666666667,1.8905025786810814,-7.163888888888888,2.208057035725252,1.6027777777777779,5.6734714045086845,0.9583333333333334,1.0201890581091828
2024-09-30,11.5,-7.4,6.8,0.4,-2.8,49.8,-14.2,2.6333333333333333,3.695789109629674,10.06388888888889,1.9703738264280803,-7.430555555555555,2.3874456696219775,1.2888888888888888,5.5349682036912355,0.9527777777777777,1.0216194737799082
2024-10-31,12.8,-6.1,7.5,0.3,-2.9,50.1,-13.6,2.325,4.05028217711876,10.022222222222222,2.0238733883480244,-7.697222222222223,2.5898136845408057,0.9138888888888891,5.3327641065279625,0.9444444444444444,1.0249583808817166
2024-11-30,12.7,-3.7,7.1,0.2,-2.5,50.3,-10.8,2.077777777777778,4.285264526664863,9.988888888888889,2.05590130082404,-7.911111111111111,2.750145739283918,0.4583333333333334,4.910651687912711,0.911111111111111,1.0258871499557989
2024-12-31,13.0,-1.4,7.3,0.1,-2.3,50.1,-8.7,1.8916666666666668,4.3883205378433,9.95,2.097685799705365,-8.058333333333332,2.7592312594012562,0.030555555555555607,4.444503471830242,0.8527777777777777,1.0041303589563286
2025-01-31,17.2,0.4,7.0,0.5,-2.3,49.1,-6.6,1.7555555555555553,4.4129319339831685,9.902777777777779,2.1384221300643684,-8.147222222222222,2.7258011782762073,-0.3194444444444444,4.095071563612908,0.8138888888888888,1.005457330991441
2025-02-28,9.7,0.1,7.0,-0.7,-2.2,50.2,-6.9,1.8194444444444444,4.374982086131145,9.825,2.192503461473038,-8.005555555555555,2.66779142946202,-0.6361111111111111,3.7740582763142165,0.8027777777777776,1.0066879531019641
2025-03-31,11.5,1.6,7.0,-0.1,-2.5,50.5,-5.4,1.6916666666666664,4.355579344768225,9.76388888888889,2.2405551324587236,-8.072222222222223,2.606980860372608,-0.9416666666666667,3.416629500378568,0.7583333333333333,1.037132034575562
2025-04-30,12.0,1.5,8.0,-0.1,-2.7,49.0,-6.5,1.6055555555555554,4.324940590471884,9.68888888888889,2.2874537032351654,-8.083333333333334,2.594334486640326,-1.2416666666666667,3.0347864128186237,0.7138888888888889,1.0387225059872498
2025-05-31,12.1,2.3,7.9,-0.1,-3.3,49.5,-5.6000000000000005,1.5055555555555555,4.283252732241484,9.619444444444445,2.3000396821973244,-8.113888888888889,2.568173645417258,-1.538888888888889,2.5960715131881984,0.6527777777777778,1.0193796744270056
2025-06-30,12.0,4.6,8.3,0.1,-3.6,49.7,-3.700000000000001,1.4416666666666667,4.25282259211458,9.530555555555557,2.3030190675278086,-8.08888888888889,2.5886320466639843,-1.8083333333333331,2.2254855008032908,0.5916666666666666,0.9958126616702784
2025-07-31,11.8,5.6,8.8,0.0,-3.6,49.3,-3.200000000000001,1.4083333333333332,4.222279343807446,9.444444444444445,2.2890352858098044,-8.036111111111111,2.6592321961453025,-2.0777777777777775,1.784074167438281,0.5249999999999999,0.9433602553789081
2025-08-31,11.7,6.0,8.8,-0.4,-2.9,49.4,-2.8000000000000007,1.3777777777777775,4.186721261397168,9.355555555555556,2.2487386235010134,-7.977777777777778,2.742690140418546,-2.2944444444444443,1.4404254221671307,0.44999999999999996,0.8699753691094536
2025-09-30,11.5,7.2,8.4,-0.3,-2.3,49.8,-1.2000000000000002,1.375,4.183530634694664,9.261111111111111,2.1966569116048653,-7.886111111111112,2.8598853900889702,-2.4388888888888887,1.2086067014252893,0.36944444444444435,0.806693230574024
